loan_id,document_type,available
L-105332,deed_of_trust,true
L-105332,appraisal_report,true
L-105333,insurance_certificate,true
L-105333,deed_of_trust,true
L-105334,title_report,true
L-105334,insurance_certificate,true
L-105335,promissory_note,true
L-105335,deed_of_trust,true
L-105336,income_verification,true
L-105336,title_report,true
L-105337,title_report,true
L-105337,income_verification,false
L-105338,title_report,false
L-105339,promissory_note,false
L-105340,deed_of_trust,true
L-105340,insurance_certificate,true
L-105340,appraisal_report,true
L-105341,promissory_note,true
L-105342,title_report,true
L-105342,insurance_certificate,true
L-105343,income_verification,true
L-105343,title_report,true
L-105343,promissory_note,true
L-105344,promissory_note,true
L-105344,income_verification,true
L-105344,appraisal_report,true
L-105345,promissory_note,true
L-105346,promissory_note,true
L-105347,title_report,true
L-105347,deed_of_trust,true
L-105347,insurance_certificate,true
L-105348,insurance_certificate,true
L-105349,deed_of_trust,true
L-105349,income_verification,true
L-105350,insurance_certificate,false
L-105350,deed_of_trust,true
L-105351,insurance_certificate,true
L-105351,promissory_note,true
L-105351,title_report,false
L-105352,promissory_note,true
L-105353,title_report,true
L-105354,deed_of_trust,true
L-105354,appraisal_report,true
L-105354,promissory_note,true
L-105355,insurance_certificate,true
L-105355,title_report,false
L-105356,insurance_certificate,false
L-105356,income_verification,true
L-105357,title_report,true
L-105357,insurance_certificate,true
L-105358,promissory_note,true
L-105358,appraisal_report,true
L-105358,income_verification,true
L-105359,title_report,true
L-105359,insurance_certificate,true
L-105360,deed_of_trust,true
L-105360,appraisal_report,true
L-105361,insurance_certificate,true
L-105362,income_verification,true
L-105362,title_report,true
L-105362,insurance_certificate,true
L-105363,appraisal_report,true
L-105364,insurance_certificate,true
L-105364,appraisal_report,true
L-105364,title_report,false
L-105365,income_verification,true
L-105366,appraisal_report,true
L-105367,deed_of_trust,true
L-105367,promissory_note,true
L-105368,title_report,true
L-105368,appraisal_report,true
L-105369,promissory_note,true
L-105370,promissory_note,true
L-105370,income_verification,true
L-105370,deed_of_trust,true
L-105371,title_report,true
L-105372,insurance_certificate,true
L-105372,deed_of_trust,true
L-105373,promissory_note,false
L-105373,appraisal_report,true
L-105373,title_report,true
L-105374,income_verification,true
L-105374,appraisal_report,true
L-105375,deed_of_trust,true
L-105376,deed_of_trust,true
L-105376,title_report,true
L-105376,appraisal_report,true
L-105377,insurance_certificate,true
L-105377,appraisal_report,false
L-105377,deed_of_trust,true
L-105378,income_verification,false
L-105378,deed_of_trust,true
L-105379,insurance_certificate,true
L-105379,promissory_note,true
L-105379,deed_of_trust,true
L-105380,title_report,true
L-105381,income_verification,true
L-105381,insurance_certificate,true
L-105382,insurance_certificate,true
L-105383,income_verification,true
L-105384,income_verification,true
L-105385,income_verification,true
L-105385,title_report,true
L-105385,insurance_certificate,true
L-105386,insurance_certificate,true
L-105387,deed_of_trust,true
L-105387,promissory_note,true
L-105387,insurance_certificate,true
L-105388,deed_of_trust,true
L-105388,title_report,true
L-105388,income_verification,false
L-105389,deed_of_trust,true
L-105390,promissory_note,true
L-105391,title_report,true
L-105391,appraisal_report,false
L-105392,promissory_note,true
L-105392,appraisal_report,false
L-105393,promissory_note,true
L-105393,deed_of_trust,true
L-105394,title_report,false
L-105395,appraisal_report,true
L-105395,income_verification,false
L-105396,insurance_certificate,true
L-105396,promissory_note,true
L-105397,promissory_note,true
L-105398,title_report,false
L-105399,promissory_note,true
L-105399,income_verification,true
L-105400,title_report,true
L-105401,deed_of_trust,true
L-105401,appraisal_report,true
L-105401,income_verification,true
L-105402,title_report,true
L-105402,promissory_note,true
L-105402,income_verification,true
L-105403,promissory_note,true
L-105403,income_verification,true
L-105404,promissory_note,true
L-105405,title_report,true
L-105405,appraisal_report,true
L-105405,insurance_certificate,true
L-105406,income_verification,true
L-105407,income_verification,true
L-105407,insurance_certificate,false
L-105408,income_verification,true
L-105408,appraisal_report,true
L-105409,appraisal_report,false
L-105410,title_report,true
L-105410,promissory_note,true
L-105410,insurance_certificate,true
L-105411,title_report,true
L-105412,appraisal_report,true
L-105412,title_report,true
L-105412,promissory_note,true
L-105413,title_report,true
L-105414,insurance_certificate,true
L-105414,title_report,true
L-105415,title_report,true
L-105416,promissory_note,true
L-105416,title_report,true
L-105417,deed_of_trust,true
L-105417,income_verification,true
L-105417,insurance_certificate,true
L-105418,promissory_note,true
L-105418,appraisal_report,true
L-105419,promissory_note,true
L-105419,title_report,true
L-105420,insurance_certificate,true
L-105420,appraisal_report,true
L-105421,promissory_note,true
L-105421,income_verification,true
L-105422,promissory_note,true
L-105422,income_verification,true
L-105423,promissory_note,true
L-105424,insurance_certificate,true
L-105424,appraisal_report,true
L-105424,promissory_note,false
L-105425,insurance_certificate,true
L-105425,appraisal_report,true
L-105425,promissory_note,true
L-105426,promissory_note,true
L-105426,title_report,true
L-105427,insurance_certificate,true
L-105427,promissory_note,true
L-105427,deed_of_trust,true
L-105428,title_report,true
L-105429,appraisal_report,true
L-105429,promissory_note,true
L-105429,deed_of_trust,true
L-105430,deed_of_trust,true
L-105430,appraisal_report,true
L-105430,insurance_certificate,true
L-105431,deed_of_trust,true
L-105431,appraisal_report,true
L-105432,insurance_certificate,true
L-105433,insurance_certificate,true
L-105434,deed_of_trust,true
L-105435,insurance_certificate,true
L-105435,appraisal_report,true
L-105435,deed_of_trust,true
L-105436,promissory_note,true
L-105436,deed_of_trust,true
L-105436,appraisal_report,true
L-105437,income_verification,true
L-105438,insurance_certificate,true
L-105438,promissory_note,true
L-105439,appraisal_report,true
L-105440,promissory_note,true
L-105440,insurance_certificate,true
L-105440,title_report,true
L-105441,income_verification,true
L-105442,appraisal_report,true
L-105443,appraisal_report,true
L-105443,title_report,true
L-105443,deed_of_trust,true
L-105444,deed_of_trust,true
L-105444,appraisal_report,true
L-105444,promissory_note,true
L-105445,income_verification,false
L-105445,insurance_certificate,true
L-105446,deed_of_trust,true
L-105446,insurance_certificate,true
L-105446,promissory_note,true
L-105447,insurance_certificate,true
L-105448,income_verification,true
L-105448,deed_of_trust,true
L-105449,income_verification,true
L-105450,income_verification,true
L-105450,deed_of_trust,true
L-105450,appraisal_report,true
L-105451,insurance_certificate,true
L-105452,insurance_certificate,true
L-105452,promissory_note,true
L-105453,title_report,false
L-105454,income_verification,true
L-105454,title_report,true
L-105454,deed_of_trust,true
L-105455,income_verification,false
L-105455,promissory_note,true
L-105456,deed_of_trust,false
L-105456,appraisal_report,true
L-105456,insurance_certificate,true
L-105457,appraisal_report,false
L-105457,deed_of_trust,true
L-105457,income_verification,true
L-105458,deed_of_trust,true
L-105459,insurance_certificate,true
L-105459,appraisal_report,true
L-105459,deed_of_trust,false
L-105460,income_verification,true
L-105461,title_report,true
L-105462,title_report,true
L-105463,title_report,true
L-105463,appraisal_report,true
L-105463,income_verification,true
L-105464,deed_of_trust,true
L-105465,insurance_certificate,true
L-105465,income_verification,true
L-105465,deed_of_trust,true
L-105466,income_verification,true
L-105467,title_report,true
L-105468,appraisal_report,true
L-105469,deed_of_trust,true
L-105469,promissory_note,true
L-105470,income_verification,true
L-105471,promissory_note,true
L-105472,appraisal_report,true
L-105472,deed_of_trust,true
L-105473,appraisal_report,false
L-105473,deed_of_trust,true
L-105473,title_report,true
L-105474,title_report,true
L-105474,appraisal_report,true
L-105474,promissory_note,false
L-105475,promissory_note,true
L-105475,insurance_certificate,true
L-105475,income_verification,true
L-105476,promissory_note,false
L-105476,income_verification,true
L-105477,deed_of_trust,true
L-105478,title_report,true
L-105478,income_verification,true
L-105479,deed_of_trust,true
L-105479,income_verification,true
L-105480,promissory_note,true
L-105480,deed_of_trust,false
L-105480,title_report,true
L-105481,title_report,true
L-105482,insurance_certificate,true
L-105483,appraisal_report,true
L-105483,promissory_note,true
L-105484,title_report,true
L-105484,appraisal_report,true
L-105485,insurance_certificate,false
L-105485,title_report,true
L-105485,deed_of_trust,true
L-105486,deed_of_trust,true
L-105486,insurance_certificate,true
L-105486,title_report,true
L-105487,income_verification,true
L-105487,title_report,true
L-105488,promissory_note,true
L-105488,deed_of_trust,true
L-105488,income_verification,true
L-105489,title_report,true
L-105489,insurance_certificate,true
L-105489,income_verification,true
L-105490,title_report,true
L-105490,income_verification,true
L-105491,insurance_certificate,true
L-105492,insurance_certificate,true
L-105493,promissory_note,true
L-105493,title_report,false
L-105494,deed_of_trust,false
L-105494,insurance_certificate,false
L-105495,appraisal_report,true
L-105495,title_report,true
L-105496,income_verification,true
L-105496,insurance_certificate,true
L-105497,income_verification,true
L-105497,insurance_certificate,false
L-105497,deed_of_trust,true
L-105498,insurance_certificate,true
L-105498,income_verification,true
L-105499,insurance_certificate,true
L-105500,deed_of_trust,true
L-105501,promissory_note,true
L-105502,deed_of_trust,true
L-105503,promissory_note,true
L-105503,appraisal_report,true
L-105503,income_verification,true
L-105504,title_report,false
L-105505,insurance_certificate,true
L-105505,title_report,true
L-105506,income_verification,true
L-105506,appraisal_report,false
L-105507,deed_of_trust,true
L-105507,appraisal_report,true
L-105508,income_verification,true
L-105508,deed_of_trust,true
L-105509,appraisal_report,true
L-105510,title_report,true
L-105511,promissory_note,true
L-105511,title_report,true
L-105512,promissory_note,true
L-105513,income_verification,true
L-105513,promissory_note,true
L-105513,deed_of_trust,true
L-105514,appraisal_report,true
L-105514,title_report,false
L-105514,insurance_certificate,true
L-105515,promissory_note,true
L-105515,deed_of_trust,false
L-105515,appraisal_report,false
L-105516,deed_of_trust,true
L-105516,income_verification,true
